slug,title,category,date,word_count,thin_flag,duplicate_cluster_id,cannibalization_group,internal_link_count,boilerplate_ratio,demand,label,reason
india-to-spain-visa-schengen-requirements-how-to-apply-2026,India to Spain Visa (Schengen): Requirements & How to Apply (2026),Visa Guides,2026-06-15,1434,,dup-001,cnb-027,5,0.881,high,CUT,"templated doorway in dup-001 (n=284 near-dupes), high-demand, 88% boilerplate; noindex + remove/redirect"
india-to-sri-lanka-visa-requirements-how-to-apply-2026,India to Sri Lanka Visa: Requirements & How to Apply (2026),Visa Guides,2026-06-15,1471,,dup-001,,5,0.847,med,CUT,"templated doorway in dup-001 (n=284 near-dupes), med-demand, 85% boilerplate; noindex + remove/redirect"
india-to-sweden-visa-schengen-requirements-how-to-apply-2026,India to Sweden Visa (Schengen): Requirements & How to Apply (2026),Visa Guides,2026-06-15,1434,,dup-001,,5,0.881,high,CUT,"templated doorway in dup-001 (n=284 near-dupes), high-demand, 88% boilerplate; noindex + remove/redirect"
india-to-switzerland-schengen-visa-requirements-2026,India to Switzerland Visa (Schengen): Requirements & How to Apply (2026),Visa Guides,2026-06-15,1384,,dup-039,cnb-028,8,0.02,high,MERGE,exact-target duplicate (cnb-028); redirect into canonical sibling
india-to-switzerland-visa-schengen-requirements-how-to-apply-2026,India to Switzerland Visa (Schengen): Requirements & How to Apply (2026),Visa Guides,2026-06-15,1434,,dup-001,cnb-028,5,0.881,high,CUT,"templated doorway in dup-001 (n=284 near-dupes), high-demand, 88% boilerplate; noindex + remove/redirect"
india-to-thailand-visa-requirements-how-to-apply-2026,India to Thailand Visa: Requirements & How to Apply (2026),Visa Guides,2026-06-15,1397,,dup-001,,5,0.891,high,CUT,"templated doorway in dup-001 (n=284 near-dupes), high-demand, 89% boilerplate; noindex + remove/redirect"
india-to-turkey-visa-requirements-how-to-apply-2026,India to Turkey Visa: Requirements & How to Apply (2026),Visa Guides,2026-06-15,1411,,dup-001,,5,0.883,high,CUT,"templated doorway in dup-001 (n=284 near-dupes), high-demand, 88% boilerplate; noindex + remove/redirect"
india-to-united-arab-emirates-visa-requirements-how-to-apply-2026,India to United Arab Emirates Visa: Requirements & How to Apply (2026),Visa Guides,2026-06-15,1401,,dup-001,,5,0.885,high,CUT,"templated doorway in dup-001 (n=284 near-dupes), high-demand, 88% boilerplate; noindex + remove/redirect"
india-to-united-kingdom-visa-requirements-how-to-apply-2026,India to United Kingdom Visa: Requirements & How to Apply (2026),Visa Guides,2026-06-15,1403,,dup-001,,5,0.889,high,CUT,"templated doorway in dup-001 (n=284 near-dupes), high-demand, 89% boilerplate; noindex + remove/redirect"
india-to-united-states-visa-requirements-how-to-apply-2026,India to United States Visa: Requirements & How to Apply (2026),Visa Guides,2026-06-15,1419,,dup-001,,5,0.873,high,CUT,"templated doorway in dup-001 (n=284 near-dupes), high-demand, 87% boilerplate; noindex + remove/redirect"
india-to-vietnam-visa-requirements-2026,India to Vietnam Visa: Requirements & How to Apply (2026),Visa Guides,2026-06-15,1401,,,cnb-029,8,0.014,med,MERGE,exact-target duplicate (cnb-029); redirect into canonical sibling
india-to-vietnam-visa-requirements-how-to-apply-2026,India to Vietnam Visa: Requirements & How to Apply (2026),Visa Guides,2026-06-15,1449,,dup-001,cnb-029,5,0.863,med,CUT,"templated doorway in dup-001 (n=284 near-dupes), med-demand, 86% boilerplate; noindex + remove/redirect"
indonesia-travel-guide-2026-visa-budget-best-time-to-visit-itinerary,"Indonesia Travel Guide 2026: Visa, Budget, Best Time & Itinerary",Country Guides,2026-06-15,1458,,dup-021,,4,0.048,med,CUT,"templated doorway in dup-021 (n=7 near-dupes), med-demand; noindex + remove/redirect"
indonesia-visa-processing-time-from-india-how-long-it-really-takes-2026,Indonesia Visa Processing Time from India: How Long It Really Takes (2026),Visa Guides,2026-06-15,1429,,dup-003,,3,0.033,med,CUT,"templated doorway in dup-003 (n=97 near-dupes), med-demand; noindex + remove/redirect"
indonesia-visa-processing-time-from-pakistan-how-long-it-really-takes-2026,Indonesia Visa Processing Time from Pakistan: How Long It Really Takes (2026),Visa Guides,2026-06-15,1428,,dup-003,,3,0.033,med,CUT,"templated doorway in dup-003 (n=97 near-dupes), med-demand; noindex + remove/redirect"
indonesia-visa-rule-changes-in-2026-what-travelers-need-to-know,Indonesia Visa Rule Changes in 2026: What Travelers Need to Know,Visa Guides,2026-06-15,1472,,dup-008,,9,0.365,med,CUT,"templated doorway in dup-008 (n=38 near-dupes), med-demand; noindex + remove/redirect"
invitation-letter-for-visa-format-sample-common-mistakes,"Invitation Letter for a Visa: Format, Sample & Common Mistakes (2026)",Document Help,2026-06-15,1454,,dup-006,,6,0.392,low,CUT,"templated doorway in dup-006 (n=40 near-dupes), low-demand; noindex + remove/redirect"
invitation-letter-for-visa,Invitation Letter for Visa: How to Write One That Works (2026 Guide),Document Help,2026-06-15,1452,,,,3,0.016,low,DEEPEN,"unique, 1452w, low-demand but linked; differentiate or fold later"
ireland-student-visa-financial-requirements-2026-proof-of-funds-explained,Ireland Student Visa Financial Requirements 2026: Proof of Funds Explained,Visa Guides,2026-06-15,1448,,dup-020,,4,0.022,high,DEEPEN,"high-demand route in template family dup-020 (n=7); rebuild as unique page, keep keyword"
ireland-student-visa-for-india-students-2026-complete-step-by-step-guide,Ireland Student Visa for India Students (2026): Complete Step-by-Step Guide,Visa Guides,2026-06-15,1406,,dup-009,,8,0.34,high,DEEPEN,"high-demand route in template family dup-009 (n=34); rebuild as unique page, keep keyword"
ireland-travel-guide-2026-visa-budget-best-time-to-visit-itinerary,"Ireland Travel Guide 2026: Visa, Budget, Best Time & Itinerary",Country Guides,2026-06-15,1593,,dup-005,,4,0.046,high,DEEPEN,"high-demand route in template family dup-005 (n=44); rebuild as unique page, keep keyword"
ireland-visa-processing-time-from-india-how-long-it-really-takes-2026,Ireland Visa Processing Time from India: How Long It Really Takes (2026),Visa Guides,2026-06-15,1425,,dup-003,,3,0.033,high,DEEPEN,"high-demand route in template family dup-003 (n=97); rebuild as unique page, keep keyword"
ireland-visa-refused-how-to-reapply-successfully-step-by-step,Ireland Visa Refused? How to Reapply Successfully (Step-by-Step),Visa Guides,2026-06-15,1461,,dup-015,,7,0.37,high,DEEPEN,"high-demand route in template family dup-015 (n=15); rebuild as unique page, keep keyword"
ireland-visa-rule-changes-in-2026-what-travelers-need-to-know,Ireland Visa Rule Changes in 2026: What Travelers Need to Know,Visa Guides,2026-06-15,1471,,dup-008,,9,0.366,high,DEEPEN,"high-demand route in template family dup-008 (n=38); rebuild as unique page, keep keyword"
ireland-vs-united-kingdom-visa-for-bangladesh-which-is-easier-to-get-2026,Ireland vs UK Visa for Bangladesh: Which Is Easier to Get? (2026),Visa Guides,2026-06-15,1444,,dup-004,,6,0.032,high,DEEPEN,"high-demand route in template family dup-004 (n=72); rebuild as unique page, keep keyword"
ireland-vs-united-kingdom-visa-for-india-which-is-easier-to-get-2026,Ireland vs UK Visa for India: Which Is Easier to Get? (2026),Visa Guides,2026-06-15,1459,,dup-004,,7,0.092,high,DEEPEN,"high-demand route in template family dup-004 (n=72); rebuild as unique page, keep keyword"
ireland-vs-united-kingdom-visa-for-nigeria-which-is-easier-to-get-2026,Ireland vs UK Visa for Nigeria: Which Is Easier to Get? (2026),Visa Guides,2026-06-15,1444,,dup-004,,6,0.032,high,DEEPEN,"high-demand route in template family dup-004 (n=72); rebuild as unique page, keep keyword"
ireland-vs-united-kingdom-visa-for-pakistan-which-is-easier-to-get-2026,Ireland vs UK Visa for Pakistan: Which Is Easier to Get? (2026),Visa Guides,2026-06-15,1459,,dup-004,,7,0.092,high,DEEPEN,"high-demand route in template family dup-004 (n=72); rebuild as unique page, keep keyword"
ireland-vs-united-kingdom-visa-for-philippines-which-is-easier-to-get-2026,Ireland vs UK Visa for Philippines: Which Is Easier to Get? (2026),Visa Guides,2026-06-15,1444,,dup-004,,6,0.032,high,DEEPEN,"high-demand route in template family dup-004 (n=72); rebuild as unique page, keep keyword"
istanbul-travel-guide-top-things-to-do-costs-visa-tips-2026,"Istanbul Travel Guide 2026: Top Things to Do, Costs & Visa Tips",Country Guides,2026-06-15,1437,,dup-022,,3,0.026,low,CUT,"templated doorway in dup-022 (n=6 near-dupes), low-demand; noindex + remove/redirect"
italy-student-visa-for-india-students-2026-complete-step-by-step-guide,Italy Student Visa for India Students (2026): Complete Step-by-Step Guide,Visa Guides,2026-06-15,1459,,dup-009,,8,0.384,high,DEEPEN,"high-demand route in template family dup-009 (n=34); rebuild as unique page, keep keyword"
italy-student-visa-for-pakistan-students-2026-complete-step-by-step-guide,Italy Student Visa for Pakistan Students (2026): Complete Step-by-Step Guide,Visa Guides,2026-06-15,1459,,dup-009,,8,0.384,high,DEEPEN,"high-demand route in template family dup-009 (n=34); rebuild as unique page, keep keyword"
italy-travel-guide-2026-visa-budget-best-time-to-visit-itinerary,"Italy Travel Guide 2026: Visa, Budget, Best Time & Itinerary",Country Guides,2026-06-15,1590,,dup-005,,4,0.066,high,DEEPEN,"high-demand route in template family dup-005 (n=44); rebuild as unique page, keep keyword"
italy-visa-processing-time-from-bangladesh-how-long-it-really-takes-2026,Italy Visa Processing Time from Bangladesh: How Long It Really Takes (2026),Visa Guides,2026-06-15,1448,,dup-003,,3,0.054,high,DEEPEN,"high-demand route in template family dup-003 (n=97); rebuild as unique page, keep keyword"
italy-visa-processing-time-from-india-2026,Italy Visa Processing Time from India: How Long It Really Takes (2026),Visa Guides,2026-06-15,1375,,,cnb-030,7,0.016,high,MERGE,exact-target duplicate (cnb-030); redirect into canonical sibling
italy-visa-processing-time-from-india-how-long-it-really-takes-2026,Italy Visa Processing Time from India: How Long It Really Takes (2026),Visa Guides,2026-06-15,1449,,dup-003,cnb-030,3,0.054,high,DEEPEN,"high-demand route in template family dup-003 (n=97); rebuild as unique page, keep keyword"
italy-visa-processing-time-from-nigeria-how-long-it-really-takes-2026,Italy Visa Processing Time from Nigeria: How Long It Really Takes (2026),Visa Guides,2026-06-15,1448,,dup-003,,3,0.054,high,DEEPEN,"high-demand route in template family dup-003 (n=97); rebuild as unique page, keep keyword"
italy-visa-processing-time-from-pakistan-how-long-it-really-takes-2026,Italy Visa Processing Time from Pakistan: How Long It Really Takes (2026),Visa Guides,2026-06-15,1448,,dup-003,,3,0.054,high,DEEPEN,"high-demand route in template family dup-003 (n=97); rebuild as unique page, keep keyword"
italy-visa-refused-how-to-reapply-successfully-step-by-step,Italy Visa Refused? How to Reapply Successfully (Step-by-Step),Visa Guides,2026-06-15,1461,,dup-015,,7,0.37,high,DEEPEN,"high-demand route in template family dup-015 (n=15); rebuild as unique page, keep keyword"
italy-visa-rule-changes-in-2026-what-travelers-need-to-know,Italy Visa Rule Changes in 2026: What Travelers Need to Know,Visa Guides,2026-06-15,1484,,dup-008,,9,0.375,high,DEEPEN,"high-demand route in template family dup-008 (n=38); rebuild as unique page, keep keyword"
italy-vs-spain-visa-for-bangladesh-which-is-easier-to-get-2026,Italy vs Spain Visa for Bangladesh: Which Is Easier to Get? (2026),Visa Guides,2026-06-15,1434,,dup-004,,6,0.033,high,DEEPEN,"high-demand route in template family dup-004 (n=72); rebuild as unique page, keep keyword"
italy-vs-spain-visa-for-india-which-is-easier-to-get-2026,Italy vs Spain Visa for India: Which Is Easier to Get? (2026),Visa Guides,2026-06-15,1449,,dup-004,,7,0.094,high,DEEPEN,"high-demand route in template family dup-004 (n=72); rebuild as unique page, keep keyword"
italy-vs-spain-visa-for-nigeria-which-is-easier-to-get-2026,Italy vs Spain Visa for Nigeria: Which Is Easier to Get? (2026),Visa Guides,2026-06-15,1434,,dup-004,,6,0.033,high,DEEPEN,"high-demand route in template family dup-004 (n=72); rebuild as unique page, keep keyword"
italy-vs-spain-visa-for-pakistan-which-is-easier-to-get-2026,Italy vs Spain Visa for Pakistan: Which Is Easier to Get? (2026),Visa Guides,2026-06-15,1449,,dup-004,,7,0.094,high,DEEPEN,"high-demand route in template family dup-004 (n=72); rebuild as unique page, keep keyword"
japan-tourist-visa-pakistanis-how-to-apply,Japan Tourist Visa for Pakistanis: Complete Requirements & Guide,Japan,2026-05-07,1132,,,,0,0.0,high,KEEP,"unique, 1132w, high-demand, 0% boilerplate; reasonable depth — leave as-is"
japan-travel-guide-2026-visa-budget-best-time-to-visit-itinerary,"Japan Travel Guide 2026: Visa, Budget, Best Time & Itinerary",Country Guides,2026-06-15,1394,,dup-021,,4,0.05,high,DEEPEN,"high-demand route in template family dup-021 (n=7); rebuild as unique page, keep keyword"
japan-visa-processing-time-from-india-how-long-it-really-takes-2026,Japan Visa Processing Time from India: How Long It Really Takes (2026),Visa Guides,2026-06-15,1418,,dup-003,,3,0.033,high,DEEPEN,"high-demand route in template family dup-003 (n=97); rebuild as unique page, keep keyword"
japan-visa-processing-time-from-pakistan-how-long-it-really-takes-2026,Japan Visa Processing Time from Pakistan: How Long It Really Takes (2026),Visa Guides,2026-06-15,1417,,dup-003,,3,0.033,high,DEEPEN,"high-demand route in template family dup-003 (n=97); rebuild as unique page, keep keyword"
japan-visa-refused-how-to-reapply-successfully-step-by-step,Japan Visa Refused? How to Reapply Successfully (Step-by-Step),Visa Guides,2026-06-15,1461,,dup-015,,7,0.37,high,DEEPEN,"high-demand route in template family dup-015 (n=15); rebuild as unique page, keep keyword"
japan-visa-rule-changes-in-2026-what-travelers-need-to-know,Japan Visa Rule Changes in 2026: What Travelers Need to Know,Visa Guides,2026-06-15,1473,,dup-008,,9,0.365,high,DEEPEN,"high-demand route in template family dup-008 (n=38); rebuild as unique page, keep keyword"
japan-vs-south-korea-visa-for-bangladesh-which-is-easier-to-get-2026,Japan vs South Korea Visa for Bangladesh: Which Is Easier to Get? (2026),Visa Guides,2026-06-15,1435,,dup-004,,6,0.032,high,DEEPEN,"high-demand route in template family dup-004 (n=72); rebuild as unique page, keep keyword"
japan-vs-south-korea-visa-for-india-which-is-easier-to-get-2026,Japan vs South Korea Visa for India: Which Is Easier to Get? (2026),Visa Guides,2026-06-15,1450,,dup-004,,7,0.092,high,DEEPEN,"high-demand route in template family dup-004 (n=72); rebuild as unique page, keep keyword"
japan-vs-south-korea-visa-for-nigeria-which-is-easier-to-get-2026,Japan vs South Korea Visa for Nigeria: Which Is Easier to Get? (2026),Visa Guides,2026-06-15,1435,,dup-004,,6,0.032,high,DEEPEN,"high-demand route in template family dup-004 (n=72); rebuild as unique page, keep keyword"
japan-vs-south-korea-visa-for-pakistan-which-is-easier-to-get-2026,Japan vs South Korea Visa for Pakistan: Which Is Easier to Get? (2026),Visa Guides,2026-06-15,1450,,dup-004,,7,0.092,high,DEEPEN,"high-demand route in template family dup-004 (n=72); rebuild as unique page, keep keyword"
kazakhstan-travel-guide-2026-visa-budget-best-time-to-visit-itinerary,"Kazakhstan Travel Guide 2026: Visa, Budget, Best Time & Itinerary",Country Guides,2026-06-15,1578,,dup-005,,4,0.047,low,CUT,"templated doorway in dup-005 (n=44 near-dupes), low-demand; noindex + remove/redirect"
kazakhstan-visa-rule-changes-in-2026-what-travelers-need-to-know,Kazakhstan Visa Rule Changes in 2026: What Travelers Need to Know,Visa Guides,2026-06-15,1468,,dup-008,,9,0.366,low,CUT,"templated doorway in dup-008 (n=38 near-dupes), low-demand; noindex + remove/redirect"
kenya-travel-guide-2026-visa-budget-best-time-to-visit-itinerary,"Kenya Travel Guide 2026: Visa, Budget, Best Time & Itinerary",Country Guides,2026-06-15,1593,,dup-005,,4,0.047,med,CUT,"templated doorway in dup-005 (n=44 near-dupes), med-demand; noindex + remove/redirect"
kenya-visa-rule-changes-in-2026-what-travelers-need-to-know,Kenya Visa Rule Changes in 2026: What Travelers Need to Know,Visa Guides,2026-06-15,1468,,dup-008,,9,0.367,med,CUT,"templated doorway in dup-008 (n=38 near-dupes), med-demand; noindex + remove/redirect"
kuala-lumpur-travel-guide-top-things-to-do-costs-visa-tips-2026,"Kuala Lumpur Travel Guide 2026: Top Things to Do, Costs & Visa Tips",Country Guides,2026-06-15,1427,,dup-024,,3,0.02,low,CUT,"templated doorway in dup-024 (n=5 near-dupes), low-demand; noindex + remove/redirect"
kuwait-travel-guide-2026-visa-budget-best-time-to-visit-itinerary,"Kuwait Travel Guide 2026: Visa, Budget, Best Time & Itinerary",Country Guides,2026-06-15,1576,,dup-005,,4,0.047,low,CUT,"templated doorway in dup-005 (n=44 near-dupes), low-demand; noindex + remove/redirect"
